cxc_id,num_cta,cod_apli_prod,descri_cod_apli_prod,cod_trn,descri_cod_trn,creation_date,reference_date,vlr_original,target_paid_120d,payment_probability_120d_oof,risk_segment,expected_full_recovery_120d,expected_non_full_recovery_exposure_120d
CXC_009590,44811228554,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-04-11,2025-10-25,8200.26,1,0.5352586641192201,riesgo_medio,4389.260213030276,3810.9997869697245
CXC_009591,38365468984,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2024-11-30,2025-10-25,1044.82,0,0.21855638981836017,alto_riesgo,228.35208721001905,816.4679127899808
CXC_009592,65004135969,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2025-05-31,2025-10-25,1817.37,1,0.6983067210631988,probable_pago,1269.0816856586255,548.2883143413744
CXC_009593,60212407022,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2025-07-11,2025-10-25,9195.96,1,0.8370339019495191,alta_probabilidad_pago,7697.330280971699,1498.6297190283003
CXC_009594,85416830563,S,AHORRO,87,CARGO FISCAL IVA COMISION B,2025-01-31,2025-10-25,7733.79,1,0.24077339211635862,alto_riesgo,1862.090852215573,5871.699147784427
CXC_009595,69204277348,S,AHORRO,1157,COMISION CONSULTA SALDO,2025-05-06,2025-10-25,2013.83,0,0.5328167604056863,riesgo_medio,1073.0023766077832,940.8276233922168
CXC_009596,15433220927,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-07-09,2025-10-25,1153.65,1,0.8194890811582353,alta_probabilidad_pago,945.4035784781981,208.2464215218019
CXC_009597,17609249256,S,AHORRO,75,OPERACION CAMBIO DIVISAS,2025-02-13,2025-10-25,314.47,0,0.05226935756065381,alto_riesgo,16.437144872098806,298.03285512790126
CXC_009598,25065785352,S,AHORRO,1878,PAGO PLATAFORMA ELECTRONICA,2024-10-28,2025-10-25,5143.22,0,0.1790661790040134,alto_riesgo,920.9767531770218,4222.243246822979
CXC_009600,99007958746,S,AHORRO,371,COMISION CANAL TELEFONICO,2025-01-05,2025-10-25,6507.92,0,0.28236027167150723,alto_riesgo,1837.5780592164353,4670.3419407835645
CXC_009601,47041038338,S,AHORRO,2231,PAGO PROGRAMADO,2025-04-27,2025-10-25,128.57,0,0.7797095314554376,probable_pago,100.24725445922562,28.32274554077438
CXC_009602,98997524099,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2024-11-01,2025-10-25,820.81,1,0.21474458244759648,alto_riesgo,176.26450071881166,644.5454992811883
CXC_009603,86916394339,S,AHORRO,2010,TRANSFERENCIA BANCA MOVIL,2025-02-14,2025-10-25,8393.07,0,0.48186777072894926,riesgo_medio,4044.349930472022,4348.720069527978
CXC_009604,24227752136,S,AHORRO,627,TRANSFERENCIA BILLETERA A,2025-01-04,2025-10-25,1184.39,0,0.28490090047194294,alto_riesgo,337.43377750996456,846.9562224900355
CXC_009605,77206822050,S,AHORRO,1554,DEBITO OBLIGACION FINANCIERA,2025-02-09,2025-10-25,442.05,0,0.41936087472382794,riesgo_medio,185.37847467166816,256.6715253283318
CXC_009606,64395965979,S,AHORRO,365,PAGO CANAL QR,2025-03-14,2025-10-25,7233.27,0,0.6089853118728008,probable_pago,4404.955186810174,2828.3148131898265
CXC_009607,59788745499,S,AHORRO,137,COMISION RETIRO CANAL A,2024-12-24,2025-10-25,1508.7,1,0.252818992385841,alto_riesgo,381.4280138125183,1127.2719861874816
CXC_009608,95008148277,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-07-07,2025-10-25,676.27,1,0.7583946761858851,probable_pago,512.8795676642285,163.3904323357715
CXC_009609,40586882010,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2024-12-14,2025-10-25,381.45,1,0.3101999067593667,alto_riesgo,118.32575443336043,263.12424556663956
CXC_009610,35178431407,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2025-05-29,2025-10-25,762.74,1,0.7393776129919918,probable_pago,563.9528805335118,198.78711946648818
CXC_009611,32268727222,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-12-08,2025-10-25,7616.91,0,0.3328345162224799,alto_riesgo,2535.1705549601693,5081.739445039831
CXC_009612,15578685000,S,AHORRO,87,CARGO FISCAL IVA COMISION B,2025-02-10,2025-10-25,647.0,1,0.3761373016897615,alto_riesgo,243.3608341932757,403.6391658067243
CXC_009613,70988709976,D,CORRIENTE,834,CARGO FISCAL TRANSACCIONAL,2024-11-03,2025-10-25,73.9,0,0.21984074358792619,alto_riesgo,16.246230951147748,57.65376904885226
CXC_009614,42855496188,S,AHORRO,2287,RETIRO CANAL B,2025-04-18,2025-10-25,153.61,0,0.747889467122266,probable_pago,114.88330104465129,38.72669895534872
CXC_009615,99116282400,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-05-21,2025-10-25,2163.18,1,0.6794518349091525,probable_pago,1469.7766202387804,693.4033797612194
CXC_009616,38375846892,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-04-03,2025-10-25,1063.73,1,0.5180294036200533,riesgo_medio,551.0434175127593,512.6865824872407
CXC_009617,84132736036,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2024-12-19,2025-10-25,538.99,0,0.31330344945419386,alto_riesgo,168.86742622131595,370.12257377868406
CXC_009618,59732949239,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2025-04-21,2025-10-25,2725.13,1,0.6239738597916034,probable_pago,1700.4098845338922,1024.720115466108
CXC_009619,21254199574,S,AHORRO,627,TRANSFERENCIA BILLETERA A,2025-06-17,2025-10-25,587.36,1,0.6555216886308648,probable_pago,385.02721903422474,202.33278096577527
CXC_009620,19320471201,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-05-11,2025-10-25,2346.59,1,0.6385885225906867,probable_pago,1498.5054412260795,848.0845587739207
CXC_009621,31582281894,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-01-23,2025-10-25,657.55,0,0.30209219482710575,alto_riesgo,198.64072270856337,458.9092772914365
CXC_009622,82810718353,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-04-01,2025-10-25,515.71,1,0.5562625606240829,riesgo_medio,286.8701651394458,228.83983486055425
CXC_009623,61895435266,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-05-27,2025-10-25,412.89,0,0.69815370377065,probable_pago,288.2606827498637,124.62931725013631
CXC_009624,68917881289,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-05-31,2025-10-25,14929.69,0,0.6394472438557444,probable_pago,9546.74912212067,5382.940877879332
CXC_009625,68181779200,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-05-11,2025-10-25,30704.13,1,0.6276048395995119,probable_pago,19270.06058369256,11434.06941630744
CXC_009627,10806676743,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2025-03-16,2025-10-25,3267.7,1,0.3963672810609269,alto_riesgo,1295.2093643227906,1972.4906356772092
CXC_009628,36659741028,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-03-17,2025-10-25,771.01,0,0.4903331144522785,riesgo_medio,378.05173457385126,392.9582654261488
CXC_009629,50513841518,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-11-26,2025-10-25,10855.6,0,0.2623299346643575,alto_riesgo,2847.7488387423996,8007.851161257601
CXC_009630,60560408704,S,AHORRO,1642,CXC DEPOSITO CANAL,2025-07-26,2025-10-25,202.35,1,0.8648214384625416,alta_probabilidad_pago,174.99661807289527,27.353381927104714
CXC_009631,42228797009,S,AHORRO,1833,CARGO FISCAL IVA B,2025-04-29,2025-10-25,7388.18,0,0.8039163031018399,alta_probabilidad_pago,5939.4783522509515,1448.7016477490483
CXC_009632,82642926292,S,AHORRO,137,COMISION RETIRO CANAL A,2025-04-13,2025-10-25,1297.09,1,0.5061923634970436,riesgo_medio,656.5770527683802,640.5129472316197
CXC_009633,51425659334,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-03-18,2025-10-25,1147.52,1,0.44988567063799006,riesgo_medio,516.2528047705064,631.2671952294936
CXC_009634,56387104636,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2024-12-09,2025-10-25,765.69,0,0.39267877019443514,alto_riesgo,300.67020755017705,465.01979244982294
CXC_009635,33362344705,S,AHORRO,1859,COMISION CONSIGNACION CANAL B,2025-01-21,2025-10-25,566.6,0,0.4864122724563749,riesgo_medio,275.60119357378204,290.99880642621804
CXC_009636,60132847265,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-01-07,2025-10-25,2302.67,0,0.29391846979211816,alto_riesgo,676.7972428362168,1625.8727571637833
CXC_009637,15824883372,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-07-25,2025-10-25,11807.74,1,0.818945959154802,alta_probabilidad_pago,9669.900959750521,2137.839040249479
CXC_009638,31939542173,S,AHORRO,795,PAGO AUTOMATICO TARJETA B,2025-02-02,2025-10-25,5322.43,0,0.44928014283201534,riesgo_medio,2391.2621106134034,2931.167889386597
CXC_009639,70674865079,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-05-26,2025-10-25,8419.23,1,0.6507756547874894,probable_pago,5479.029916056475,2940.200083943525
CXC_009640,96749938933,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-12-19,2025-10-25,12050.77,1,0.3114291098256687,alto_riesgo,3752.9605738138735,8297.809426186126
CXC_009641,43210648011,S,AHORRO,1128,RETIRO CORRESPONSAL B,2025-05-03,2025-10-25,3483.11,1,0.71728571988183,probable_pago,2498.385063777601,984.7249362223992
CXC_009642,59388143317,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-06-19,2025-10-25,1752.27,0,0.7312838164136234,probable_pago,1281.4066929870999,470.8633070129001
CXC_009643,65336636498,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-01-04,2025-10-25,4602.39,1,0.29029341834255323,alto_riesgo,1336.0435256455837,3266.346474354417
CXC_009644,62992096374,S,AHORRO,574,COMISION RETIRO INTERNACIONAL,2025-06-06,2025-10-25,5115.75,0,0.75215491207868,probable_pago,3847.836491466507,1267.9135085334926
CXC_009645,27244034312,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-12-26,2025-10-25,2198.37,0,0.3218329171526772,alto_riesgo,707.507830080931,1490.8621699190687
CXC_009646,18948164912,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2025-01-22,2025-10-25,107478.18,1,0.20407581464194288,alto_riesgo,21933.697139733373,85544.48286026662
CXC_009647,38796359200,S,AHORRO,137,COMISION RETIRO CANAL A,2025-02-02,2025-10-25,75063.62,0,0.29716456673297115,alto_riesgo,22306.248114708385,52757.371885291606
CXC_009648,55580423851,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-10-29,2025-10-25,12151.92,0,0.1673795095916753,alto_riesgo,2033.9824101972708,10117.93758980273
CXC_009649,29354515607,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2025-01-28,2025-10-25,12436.63,1,0.24102398497084404,alto_riesgo,2997.526122207948,9439.103877792051
CXC_009650,39445684081,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-11-02,2025-10-25,719.28,0,0.26849599862562173,alto_riesgo,193.12380189143718,526.1561981085628
CXC_009652,46707833749,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-01-24,2025-10-25,1342.01,0,0.28887559669722973,alto_riesgo,387.67393952364927,954.3360604763507
CXC_009653,15874406932,S,AHORRO,87,CARGO FISCAL IVA COMISION B,2024-12-05,2025-10-25,85.94,1,0.3493175266965143,alto_riesgo,30.020348244298436,55.91965175570156
CXC_009654,87536673350,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-05-10,2025-10-25,12587.74,0,0.640818680279631,probable_pago,8066.458934503122,4521.281065496878
CXC_009655,41642147834,S,AHORRO,1288,COMPRA ESTABLECIMIENTO A,2025-07-16,2025-10-25,1322.46,1,0.8435339909687743,alta_probabilidad_pago,1115.5399616965653,206.92003830343467
CXC_009656,11993485980,S,AHORRO,1642,CXC DEPOSITO CANAL,2025-01-01,2025-10-25,1812.28,1,0.4920602358384156,riesgo_medio,891.7509242052439,920.5290757947561
CXC_009657,60029393499,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2024-12-03,2025-10-25,1480.9,0,0.30072724143971086,alto_riesgo,445.3469718480678,1035.5530281519323
CXC_009658,96257693323,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-02-26,2025-10-25,1923.0,1,0.35483505122025405,alto_riesgo,682.3478034965485,1240.6521965034515
CXC_009659,94824833944,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-12-24,2025-10-25,32490.38,0,0.31882421450954673,alto_riesgo,10358.719882616688,22131.66011738331
CXC_009660,28051623571,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-02-22,2025-10-25,313.69,1,0.3565637776861962,alto_riesgo,111.85049142238287,201.83950857761712
CXC_009661,70670024741,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-06-17,2025-10-25,1102.66,1,0.7647015778470452,probable_pago,843.2058418288229,259.4541581711772
CXC_009662,58355412696,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-12-21,2025-10-25,5308.07,0,0.34124997601533397,alto_riesgo,1811.3787601877136,3496.691239812286
CXC_009663,37348865092,S,AHORRO,1157,COMISION CONSULTA SALDO,2025-01-24,2025-10-25,228.37,0,0.2165054455713361,alto_riesgo,49.443348605126026,178.92665139487397
CXC_009664,72275214602,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-05-10,2025-10-25,2977.9,0,0.6363218419441758,probable_pago,1894.9028131255614,1082.9971868744387
CXC_009665,52616572412,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-06-11,2025-10-25,2984.46,1,0.7418061445029648,probable_pago,2213.8907660233185,770.5692339766817
CXC_009666,73589007280,S,AHORRO,333,CARGO FISCAL IVA A,2024-12-28,2025-10-25,7083.06,0,0.2888173279459705,alto_riesgo,2045.7104628809857,5037.349537119015
CXC_009667,50215918247,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-01-08,2025-10-25,1773.04,0,0.2682842180143175,alto_riesgo,475.6786499081055,1297.3613500918946
CXC_009668,38289162324,S,AHORRO,87,CARGO FISCAL IVA COMISION B,2025-07-21,2025-10-25,814.3,1,0.8098919005457036,alta_probabilidad_pago,659.4949746143664,154.80502538563357
CXC_009669,69028408985,S,AHORRO,2274,CARGO FISCAL IVA CANAL VIRTUAL,2025-06-05,2025-10-25,870.76,1,0.7490477253148239,probable_pago,652.2407972951361,218.51920270486394
CXC_009670,26735455988,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-05-12,2025-10-25,5134.59,1,0.6783362448857116,probable_pago,3482.9784996277263,1651.611500372274
CXC_009671,15196242758,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-03-27,2025-10-25,2050.49,1,0.4419006999418442,riesgo_medio,906.1129662237521,1144.3770337762478
CXC_009673,97077177717,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-06-04,2025-10-25,250.97,1,0.7576006883612131,probable_pago,190.13504475801363,60.83495524198635
CXC_009674,93910877400,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-11-27,2025-10-25,1878.83,0,0.2454897191503115,alto_riesgo,461.23344903117976,1417.5965509688203
CXC_009675,34689399752,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-12-29,2025-10-25,7336.45,0,0.33313456340668846,alto_riesgo,2444.0250677049994,4892.424932295
CXC_009676,50770802235,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-11-16,2025-10-25,7511.61,0,0.22555067683446509,alto_riesgo,1694.2487196165362,5817.361280383464
CXC_009677,29735243639,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-02-18,2025-10-25,2159.08,0,0.38292267683865333,alto_riesgo,826.7606931087996,1332.3193068912003
CXC_009678,34740006363,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-06-11,2025-10-25,647.33,0,0.745542961527372,probable_pago,482.61232528551375,164.7176747144863
CXC_009679,12970979980,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-12-11,2025-10-25,9175.31,0,0.3204626563107842,alto_riesgo,2940.344215074901,6234.965784925098
CXC_009680,73061070884,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-06-06,2025-10-25,6105.91,1,0.7347240443924842,probable_pago,4486.158889896513,1619.751110103487
CXC_009681,44408478571,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-02-15,2025-10-25,594.09,1,0.40053716652411425,riesgo_medio,237.95512526031104,356.134874739689
CXC_009682,29335940537,D,CORRIENTE,497,PAGO SERVICIO ELECTRONICO,2025-01-28,2025-10-25,2487.65,1,0.47365789251759666,riesgo_medio,1178.2950563213994,1309.3549436786006
CXC_009683,47096744736,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-11-03,2025-10-25,1897.79,1,0.23227232054242083,alto_riesgo,440.80408720220083,1456.985912797799
CXC_009684,50487240483,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-04-26,2025-10-25,6299.45,1,0.5394066284802826,riesgo_medio,3397.9650857801166,2901.484914219883
CXC_009685,26496973560,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-03-07,2025-10-25,3201.68,0,0.4461396301312902,riesgo_medio,1428.3963309987491,1773.2836690012507
CXC_009686,81071550366,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-11-29,2025-10-25,2408.43,0,0.23506896022714605,alto_riesgo,566.1471358798653,1842.2828641201345
CXC_009687,62492643890,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2025-05-16,2025-10-25,1982.34,1,0.7000479273290332,probable_pago,1387.7330082614355,594.6069917385643
CXC_009688,58165812458,S,AHORRO,2010,TRANSFERENCIA BANCA MOVIL,2025-01-24,2025-10-25,1361.02,0,0.19657729211982997,alto_riesgo,267.545626120931,1093.474373879069
CXC_009689,21707989947,D,CORRIENTE,2010,TRANSFERENCIA BANCA MOVIL,2025-03-29,2025-10-25,926.09,0,0.7119686228376342,probable_pago,659.3470219237047,266.74297807629534
CXC_009690,72243604780,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-11-16,2025-10-25,531.39,0,0.2525767901391125,alto_riesgo,134.21678051202298,397.173219487977
CXC_009691,99651719126,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-03-15,2025-10-25,1429.61,1,0.4468545146658492,riesgo_medio,638.8276827114446,790.7823172885554
CXC_009692,65668137263,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2024-11-11,2025-10-25,40088.67,0,0.2001145451152141,alto_riesgo,8022.32596132393,32066.34403867607
CXC_009693,34233992193,S,AHORRO,137,COMISION RETIRO CANAL A,2024-10-28,2025-10-25,2184.25,1,0.1299912175074193,alto_riesgo,283.9333168405806,1900.3166831594194
CXC_009694,18042294667,S,AHORRO,1726,TRANSFERENCIA CANAL QR,2025-01-05,2025-10-25,369.7,0,0.35209683823355936,alto_riesgo,130.1702010949469,239.52979890505307
CXC_009695,64650299323,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-04-21,2025-10-25,695.35,0,0.5698082588223972,riesgo_medio,396.21617277215387,299.13382722784615
CXC_009696,33720100334,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-02-27,2025-10-25,1331.26,1,0.397419312524886,alto_riesgo,529.0684339918797,802.1915660081204
CXC_009697,85955438449,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-12-01,2025-10-25,1956.45,1,0.32565159738676897,alto_riesgo,637.1210677073442,1319.328932292656
CXC_009698,11433178803,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2025-04-11,2025-10-25,5207.74,0,0.5224616087486929,riesgo_medio,2720.8442183449174,2486.8957816550824
CXC_009699,48227632139,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-03-04,2025-10-25,1931.9,1,0.48316134983990405,riesgo_medio,933.4194117557107,998.4805882442893
CXC_009700,38729259112,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2025-03-03,2025-10-25,12378.87,1,0.422571167640622,riesgo_medio,5230.9535499714675,7147.916450028533
CXC_009701,72981754643,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-04-18,2025-10-25,587.44,1,0.5240639839012293,riesgo_medio,307.8561467029382,279.58385329706186
CXC_009702,12844959102,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-02-19,2025-10-25,1733.26,0,0.3259853062697458,alto_riesgo,565.0172919450996,1168.2427080549005
CXC_009703,84054830022,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2024-11-10,2025-10-25,12749.8,1,0.21742786112600382,alto_riesgo,2772.1617437843233,9977.638256215676
CXC_009704,64365622587,S,AHORRO,1388,COMISION EXPEDICION DOCUMENTO,2025-07-19,2025-10-25,774.52,1,0.9080584769555503,alta_probabilidad_pago,703.3094515716128,71.21054842838717
CXC_009705,91261122326,S,AHORRO,798,PAGO SEGURO FINANCIERO,2025-06-11,2025-10-25,2328.23,1,0.8420627667086562,alta_probabilidad_pago,1960.5157953340947,367.71420466590536
CXC_009706,16136237208,D,CORRIENTE,87,CARGO FISCAL IVA COMISION B,2024-12-15,2025-10-25,8834.16,1,0.309568755961133,alto_riesgo,2734.7799211616025,6099.380078838398
CXC_009707,74171185135,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-04-23,2025-10-25,13080.31,0,0.5859797159748202,riesgo_medio,7664.796338662601,5415.513661337399
CXC_009708,92728655113,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-11-15,2025-10-25,717.73,0,0.26967111093512247,alto_riesgo,193.55104645146545,524.1789535485347
CXC_009709,21313151242,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-02-22,2025-10-25,1001.78,0,0.2754851322461978,alto_riesgo,275.975495781596,725.804504218404
CXC_009710,80441215192,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2025-07-19,2025-10-25,4262.73,1,0.8378480098693719,alta_probabilidad_pago,3571.5198471104673,691.2101528895322
CXC_009711,24847600239,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-02-08,2025-10-25,3934.07,0,0.370511454499398,alto_riesgo,1457.6179978024468,2476.4520021975536
CXC_009712,16101240150,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-07-27,2025-10-25,1445.75,1,0.8027396445112537,alta_probabilidad_pago,1160.560841052145,285.189158947855
CXC_009713,98022951861,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-04-06,2025-10-25,760.61,0,0.5554435803242024,riesgo_medio,422.47594163039156,338.13405836960845
CXC_009714,76742424550,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-07-21,2025-10-25,2723.29,1,0.8111018310796533,alta_probabilidad_pago,2208.865505560909,514.4244944390911
CXC_009715,64291502533,S,AHORRO,627,TRANSFERENCIA BILLETERA A,2025-04-01,2025-10-25,981.67,1,0.5872428573399763,riesgo_medio,576.4786957649345,405.19130423506545
CXC_009716,52223933829,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-01-07,2025-10-25,4642.4,1,0.29272093289403545,alto_riesgo,1358.92765886727,3283.4723411327295
CXC_009717,22925905709,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2025-03-15,2025-10-25,446.91,0,0.5248028314988944,riesgo_medio,234.5396334251709,212.37036657482912
CXC_009718,14031925170,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-07-24,2025-10-25,1556.9,1,0.8044045780929323,alta_probabilidad_pago,1252.3774876328864,304.5225123671137
CXC_009719,75360386010,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-05-10,2025-10-25,386.45,1,0.6508674706668381,probable_pago,251.5277340391996,134.9222659608004
CXC_009720,92536242287,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-01-19,2025-10-25,1875.24,1,0.29103023119554766,alto_riesgo,545.7515307471388,1329.488469252861
CXC_009721,27059026864,S,AHORRO,137,COMISION RETIRO CANAL A,2025-01-30,2025-10-25,968.08,0,0.2544050793266618,alto_riesgo,246.28446919455476,721.7955308054453
CXC_009722,57124680075,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-01-20,2025-10-25,10579.04,1,0.26067344445273954,alto_riesgo,2757.67479580331,7821.365204196691
CXC_009723,43052963068,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2024-10-27,2025-10-25,27784.98,0,0.1569459668025323,alto_riesgo,4360.740548689024,23424.239451310972
CXC_009724,46849451870,S,AHORRO,349,ABONO CREDITO MORA,2025-07-24,2025-10-25,3507.32,1,0.8547814117083641,alta_probabilidad_pago,2997.9919409129798,509.3280590870205
CXC_009725,99795429791,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-07-17,2025-10-25,14716.58,1,0.8051796205023362,alta_probabilidad_pago,11849.49029949227,2867.08970050773
CXC_009726,26097751232,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-07-01,2025-10-25,1285.49,1,0.8104376297942415,alta_probabilidad_pago,1041.8094687241994,243.6805312758005
CXC_009727,33952091735,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-07-07,2025-10-25,2319.61,1,0.7536447570008399,probable_pago,1748.1619147867184,571.4480852132818
CXC_009728,68122370165,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-07-04,2025-10-25,15105.24,1,0.8061618039002773,alta_probabilidad_pago,12177.267526746624,2927.972473253376
CXC_009729,77553835953,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-07-17,2025-10-25,1699.51,1,0.8164507757638154,alta_probabilidad_pago,1387.566257918362,311.94374208163805
CXC_009730,69598808505,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2025-05-24,2025-10-25,35731.18,0,0.7295788450083402,probable_pago,26068.71303518511,9662.466964814894
CXC_009731,52484589681,S,AHORRO,574,COMISION RETIRO INTERNACIONAL,2025-06-01,2025-10-25,1106.57,0,0.7591109971365793,probable_pago,840.0094561014245,266.5605438985755
CXC_009732,22261789199,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-01-11,2025-10-25,12459.15,0,0.215795139361175,alto_riesgo,2688.6240105717834,9770.525989428215
CXC_009733,10690574584,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-07-11,2025-10-25,3118.45,1,0.830845669319064,alta_probabilidad_pago,2590.950677488035,527.4993225119648
CXC_009734,29593813545,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-03-20,2025-10-25,3593.03,1,0.4390110762396967,riesgo_medio,1577.3799672615175,2015.6500327384827
CXC_009735,36702095625,S,AHORRO,87,CARGO FISCAL IVA COMISION B,2024-10-26,2025-10-25,873.26,1,0.16963455413528292,alto_riesgo,148.13507074417717,725.1249292558228
CXC_009736,15862994457,S,AHORRO,627,TRANSFERENCIA BILLETERA A,2024-11-15,2025-10-25,6267.96,0,0.26938910381933084,alto_riesgo,1688.5201271754129,4579.439872824588
CXC_009737,89991571866,S,AHORRO,2107,CARGO FISCAL IVA TRASLADO,2025-03-24,2025-10-25,5279.8,1,0.501031475651296,riesgo_medio,2645.345985143713,2634.4540148562874
CXC_009738,54070684637,S,AHORRO,301,PAGO TARJETA CREDITO B,2025-05-29,2025-10-25,29945.13,0,0.6854626696027393,probable_pago,20526.268751401076,9418.861248598925
